,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list,matched_numbers,matched_numbers_count,prize
837,5eab299d4f9c43002c32f4a3,polishMiniLotto_3892,1.0,NORMAL,"4,10,21,27,32","['4', '10', '21', '27', '32']",['21'],1,0
838,5eab4f60c9aca6002c271d11,polishMiniLotto_3892,1.0,NORMAL,"4,19,33,34,39","['4', '19', '33', '34', '39']","['19', '33']",2,0
839,5eac0391f56c4f002c1c4022,polishMiniLotto_3892,1.0,NORMAL,"6,12,24,27,41","['6', '12', '24', '27', '41']",[],0,0
840,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,1.0,NORMAL,"4,6,7,12,23","['4', '6', '7', '12', '23']",[],0,0
841,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,2.0,NORMAL,"2,8,16,38,40","['2', '8', '16', '38', '40']",[],0,0
842,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,3.0,NORMAL,"5,10,26,30,36","['5', '10', '26', '30', '36']",[],0,0
843,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,4.0,NORMAL,"9,22,28,32,37","['9', '22', '28', '32', '37']",[],0,0
844,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,5.0,NORMAL,"13,15,25,34,39","['13', '15', '25', '34', '39']",[],0,0
845,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,6.0,NORMAL,"18,20,21,27,35","['18', '20', '21', '27', '35']",['21'],1,0
846,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,7.0,NORMAL,"1,14,17,19,33","['1', '14', '17', '19', '33']","['19', '33']",2,0
847,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,8.0,NORMAL,"3,11,24,29,41","['3', '11', '24', '29', '41']",['11'],1,0
848,5ead4a1425dc6f002cadb8ab,polishMiniLotto_3892,9.0,NORMAL,"11,16,31,39,42","['11', '16', '31', '39', '42']","['11', '42']",2,0
849,5ead77ae7ebef2002c32ec55,polishMiniLotto_3892,1.0,NORMAL,"5,9,18,36,40","['5', '9', '18', '36', '40']",[],0,0
850,5ead77ae7ebef2002c32ec55,polishMiniLotto_3892,2.0,NORMAL,"2,4,18,28,35","['2', '4', '18', '28', '35']",[],0,0
851,5eaea1990525cd002cb7fbd8,polishMiniLotto_3892,1.0,NORMAL,"2,5,10,18,40","['2', '5', '10', '18', '40']",[],0,0
852,5eaec8144b85b2002cc77350,polishMiniLotto_3892,1.0,NORMAL,"4,13,15,25,27","['4', '13', '15', '25', '27']",[],0,0
853,5eaf12e8077c3a002d4bd1c8,polishMiniLotto_3892,1.0,NORMAL,"8,17,20,21,38","['8', '17', '20', '21', '38']",['21'],1,0
854,5eaf22797ebef2002c35193c,polishMiniLotto_3892,1.0,NORMAL,"10,19,22,35,38","['10', '19', '22', '35', '38']",['19'],1,0
855,5eaf273c4c520a002c5db6da,polishMiniLotto_3892,1.0,NORMAL,"6,16,21,25,39","['6', '16', '21', '25', '39']",['21'],1,0
856,5eafe58953d760002c9af0f1,polishMiniLotto_3892,1.0,NORMAL,"1,11,16,18,21","['1', '11', '16', '18', '21']","['11', '21']",2,0
857,5eb02c8d0115c0002d53e133,polishMiniLotto_3892,1.0,NORMAL,"4,17,18,27,28","['4', '17', '18', '27', '28']",[],0,0
858,5eb02c8d0115c0002d53e133,polishMiniLotto_3892,2.0,NORMAL,"5,6,13,20,31","['5', '6', '13', '20', '31']",[],0,0
859,5eb049b754280c002c461bea,polishMiniLotto_3892,1.0,NORMAL,"4,9,12,18,28","['4', '9', '12', '18', '28']",[],0,0
860,5eb062a7eafc70002d2e8366,polishMiniLotto_3892,1.0,NORMAL,"4,7,8,23,30","['4', '7', '8', '23', '30']",[],0,0
861,5eb0654050bb69002c2aa3de,polishMiniLotto_3892,1.0,NORMAL,"5,7,14,15,26","['5', '7', '14', '15', '26']",[],0,0
862,5eb066c785cce0002cf99c2d,polishMiniLotto_3892,1.0,NORMAL,"2,6,10,11,33","['2', '6', '10', '11', '33']","['11', '33']",2,0
863,5eb07b3235e6a5002cb2aa1d,polishMiniLotto_3892,1.0,NORMAL,"1,9,13,23,42","['1', '9', '13', '23', '42']",['42'],1,0
864,5eb07dfad37dc7002d2e567b,polishMiniLotto_3892,1.0,NORMAL,"10,13,20,21,35","['10', '13', '20', '21', '35']",['21'],1,0
865,5eb082f250bb69002c2ad4a6,polishMiniLotto_3892,1.0,NORMAL,"15,16,28,31,42","['15', '16', '28', '31', '42']",['42'],1,0
866,5eb082f250bb69002c2ad4a6,polishMiniLotto_3892,2.0,NORMAL,"4,10,25,36,40","['4', '10', '25', '36', '40']",[],0,0
867,5eb142817db3e6002c40be7f,polishMiniLotto_3892,1.0,NORMAL,"1,10,23,38,41","['1', '10', '23', '38', '41']",[],0,0
868,5eb14830950501002dab2e55,polishMiniLotto_3892,1.0,NORMAL,"3,5,10,15,21","['3', '5', '10', '15', '21']",['21'],1,0
869,5eb14de81c9591002c6a868a,polishMiniLotto_3892,1.0,NORMAL,"5,24,36,38,40","['5', '24', '36', '38', '40']",[],0,0
870,5eb15af326a96a002c7bafd6,polishMiniLotto_3892,1.0,NORMAL,"10,12,18,31,33","['10', '12', '18', '31', '33']",['33'],1,0
871,5eb163f6746644002c11e61a,polishMiniLotto_3892,1.0,NORMAL,"28,30,32,33,38","['28', '30', '32', '33', '38']",['33'],1,0
872,5eb19024c61fe0002c0d626e,polishMiniLotto_3892,1.0,NORMAL,"5,14,27,32,38","['5', '14', '27', '32', '38']",[],0,0
873,5eb19e1687e7dc002c53238b,polishMiniLotto_3892,1.0,NORMAL,"4,6,8,19,27","['4', '6', '8', '19', '27']",['19'],1,0
874,5eb19e1687e7dc002c53238b,polishMiniLotto_3892,2.0,NORMAL,"26,31,34,36,37","['26', '31', '34', '36', '37']",[],0,0
875,5eb1ce698e8f11002defb215,polishMiniLotto_3892,1.0,NORMAL,"4,7,19,27,28","['4', '7', '19', '27', '28']",['19'],1,0
876,5eb24f535a5eb1002c6bfa41,polishMiniLotto_3892,1.0,NORMAL,"5,10,26,39,41","['5', '10', '26', '39', '41']",[],0,0
877,5eb24f535a5eb1002c6bfa41,polishMiniLotto_3892,2.0,NORMAL,"10,14,18,30,37","['10', '14', '18', '30', '37']",[],0,0
878,5eb24f535a5eb1002c6bfa41,polishMiniLotto_3892,3.0,NORMAL,"11,21,22,28,31","['11', '21', '22', '28', '31']","['11', '21']",2,0
879,5eb24f535a5eb1002c6bfa41,polishMiniLotto_3892,4.0,NORMAL,"3,7,13,21,34","['3', '7', '13', '21', '34']",['21'],1,0
880,5eb257b975662b002c852a06,polishMiniLotto_3892,1.0,NORMAL,"2,3,11,20,37","['2', '3', '11', '20', '37']",['11'],1,0
881,5eb2c08539ffc8002c91aa65,polishMiniLotto_3892,1.0,NORMAL,"6,10,13,27,31","['6', '10', '13', '27', '31']",[],0,0
882,5eb2db9b600cf8002c048ea3,polishMiniLotto_3892,1.0,NORMAL,"5,10,17,35,39","['5', '10', '17', '35', '39']",[],0,0
883,5eb2ff9869b7b4002cc07b96,polishMiniLotto_3892,1.0,NORMAL,"3,9,22,23,34","['3', '9', '22', '23', '34']",[],0,0
884,5eb305b57f0846002c03b029,polishMiniLotto_3892,1.0,NORMAL,"7,13,25,33,36","['7', '13', '25', '33', '36']",['33'],1,0
885,5eb3079c7f0846002c03b36d,polishMiniLotto_3892,1.0,NORMAL,"5,8,11,36,42","['5', '8', '11', '36', '42']","['11', '42']",2,0
886,5eb308a2589e2f002c07766a,polishMiniLotto_3892,1.0,NORMAL,"4,17,26,39,42","['4', '17', '26', '39', '42']",['42'],1,0
887,5eb311dfd43643002c20002f,polishMiniLotto_3892,1.0,NORMAL,"8,10,15,28,32","['8', '10', '15', '28', '32']",[],0,0
888,5eb319d66ea35b002c54b3c1,polishMiniLotto_3892,1.0,NORMAL,"4,8,15,16,23","['4', '8', '15', '16', '23']",[],0,0
889,5eb319d66ea35b002c54b3c1,polishMiniLotto_3892,2.0,NORMAL,"10,13,19,33,37","['10', '13', '19', '33', '37']","['19', '33']",2,0
890,5eb319d66ea35b002c54b3c1,polishMiniLotto_3892,3.0,NORMAL,"1,4,20,27,35","['1', '4', '20', '27', '35']",[],0,0
891,5eb3a797c37366002c5d6e61,polishMiniLotto_3892,1.0,NORMAL,"6,16,27,33,34","['6', '16', '27', '33', '34']",['33'],1,0
892,5eb3a797c37366002c5d6e61,polishMiniLotto_3892,2.0,NORMAL,"26,28,31,38,41","['26', '28', '31', '38', '41']",[],0,0
893,5eb3a797c37366002c5d6e61,polishMiniLotto_3892,3.0,NORMAL,"9,15,21,27,32","['9', '15', '21', '27', '32']",['21'],1,0
894,5eb3a797c37366002c5d6e61,polishMiniLotto_3892,4.0,NORMAL,"6,18,32,35,37","['6', '18', '32', '35', '37']",[],0,0
895,5eb3a797c37366002c5d6e61,polishMiniLotto_3892,5.0,NORMAL,"4,7,24,36,42","['4', '7', '24', '36', '42']",['42'],1,0
896,5eb3d79934de0e002c2174bb,polishMiniLotto_3892,1.0,NORMAL,"3,8,11,14,35","['3', '8', '11', '14', '35']",['11'],1,0
897,5eb464ea132953002ca016f2,polishMiniLotto_3892,1.0,NORMAL,"2,10,24,25,41","['2', '10', '24', '25', '41']",[],0,0
898,5eb472b3fd44a2002c2ed111,polishMiniLotto_3892,1.0,NORMAL,"7,8,23,25,30","['7', '8', '23', '25', '30']",[],0,0
899,5eb53239f18446002d434a69,polishMiniLotto_3892,1.0,NORMAL,"8,11,16,23,37","['8', '11', '16', '23', '37']",['11'],1,0
900,5eb5c608c7de43002cb2d537,polishMiniLotto_3892,1.0,NORMAL,"12,23,30,40,42","['12', '23', '30', '40', '42']",['42'],1,0
901,5eb68fed3b16c0002c87eecb,polishMiniLotto_3892,1.0,NORMAL,"1,15,25,30,40","['1', '15', '25', '30', '40']",[],0,0
902,5eb70cfd70304b002cf26634,polishMiniLotto_3892,1.0,NORMAL,"6,16,27,33,40","['6', '16', '27', '33', '40']",['33'],1,0
903,5eb79c2d7546bb002c8bc671,polishMiniLotto_3892,1.0,NORMAL,"1,9,11,15,34","['1', '9', '11', '15', '34']",['11'],1,0
904,5eb7c2c83529f0002ce56fe6,polishMiniLotto_3892,1.0,NORMAL,"1,2,14,18,37","['1', '2', '14', '18', '37']",[],0,0
905,5eb7c2c83529f0002ce56fe6,polishMiniLotto_3892,2.0,NORMAL,"1,6,12,23,24","['1', '6', '12', '23', '24']",[],0,0
906,5eb7c2c83529f0002ce56fe6,polishMiniLotto_3892,3.0,NORMAL,"4,20,25,34,42","['4', '20', '25', '34', '42']",['42'],1,0
907,5eb7d9bf8fe2d6002c9d9196,polishMiniLotto_3892,1.0,NORMAL,"2,4,5,21,39","['2', '4', '5', '21', '39']",['21'],1,0
908,5eb7f6b7d74bc4002c713aae,polishMiniLotto_3892,1.0,NORMAL,"20,23,30,35,36","['20', '23', '30', '35', '36']",[],0,0
909,5eb7f6b7d74bc4002c713aae,polishMiniLotto_3892,2.0,NORMAL,"2,9,14,31,39","['2', '9', '14', '31', '39']",[],0,0
910,5eb801505ea02f002c1b0110,polishMiniLotto_3892,1.0,NORMAL,"13,23,25,31,38","['13', '23', '25', '31', '38']",[],0,0
911,5eb801505ea02f002c1b0110,polishMiniLotto_3892,2.0,NORMAL,"6,16,26,27,35","['6', '16', '26', '27', '35']",[],0,0
912,5eb801505ea02f002c1b0110,polishMiniLotto_3892,3.0,NORMAL,"1,4,8,15,28","['1', '4', '8', '15', '28']",[],0,0
913,5eb801505ea02f002c1b0110,polishMiniLotto_3892,4.0,NORMAL,"14,33,35,41,42","['14', '33', '35', '41', '42']","['33', '42']",2,0
914,5eb81870fac5d2002c6f0551,polishMiniLotto_3892,1.0,NORMAL,"10,21,26,32,41","['10', '21', '26', '32', '41']",['21'],1,0
915,5eb8285f5e33b5002c252690,polishMiniLotto_3892,1.0,NORMAL,"17,20,25,30,42","['17', '20', '25', '30', '42']",['42'],1,0
916,5eb83667818146002d755204,polishMiniLotto_3892,1.0,NORMAL,"9,21,24,36,39","['9', '21', '24', '36', '39']",['21'],1,0
917,5eb92013f2cf5b002cba61d1,polishMiniLotto_3892,1.0,NORMAL,"3,5,12,20,33","['3', '5', '12', '20', '33']",['33'],1,0
918,5eb976b162bd7f002cb5c1af,polishMiniLotto_3892,1.0,NORMAL,"26,30,32,35,36","['26', '30', '32', '35', '36']",[],0,0
919,5eb976b162bd7f002cb5c1af,polishMiniLotto_3892,2.0,NORMAL,"11,17,19,29,41","['11', '17', '19', '29', '41']","['11', '19']",2,0
920,5eb976b162bd7f002cb5c1af,polishMiniLotto_3892,3.0,NORMAL,"5,15,21,24,31","['5', '15', '21', '24', '31']",['21'],1,0
921,5eb976b162bd7f002cb5c1af,polishMiniLotto_3892,4.0,NORMAL,"3,6,21,34,36","['3', '6', '21', '34', '36']",['21'],1,0
922,5eb976b162bd7f002cb5c1af,polishMiniLotto_3892,5.0,NORMAL,"3,29,31,32,34","['3', '29', '31', '32', '34']",[],0,0
923,5eb988ba0504a8002dcaf374,polishMiniLotto_3892,1.0,NORMAL,"8,16,26,28,40","['8', '16', '26', '28', '40']",[],0,0
924,5eb989cce5015c002c334c99,polishMiniLotto_3892,1.0,NORMAL,"6,12,19,31,35","['6', '12', '19', '31', '35']",['19'],1,0
925,5eb98a1b98a1b3002c6f4177,polishMiniLotto_3892,1.0,NORMAL,"2,5,10,17,21","['2', '5', '10', '17', '21']",['21'],1,0
926,5eb98b6c87272d002c583608,polishMiniLotto_3892,1.0,NORMAL,"10,11,25,26,35","['10', '11', '25', '26', '35']",['11'],1,0
927,5eb98e7ad39be0002ce15ebf,polishMiniLotto_3892,1.0,NORMAL,"3,8,14,17,42","['3', '8', '14', '17', '42']",['42'],1,0
928,5eb98e7ad39be0002ce15ebf,polishMiniLotto_3892,2.0,NORMAL,"6,7,12,26,32","['6', '7', '12', '26', '32']",[],0,0
929,5eb994304fbff3002d9f7a37,polishMiniLotto_3892,6.0,NORMAL,"7,11,15,20,39","['7', '11', '15', '20', '39']",['11'],1,0
930,5eb99766d35a37002c4bb4f7,polishMiniLotto_3892,1.0,NORMAL,"6,9,13,24,26","['6', '9', '13', '24', '26']",[],0,0
931,5eb99ac907f28b002c5451b6,polishMiniLotto_3892,1.0,NORMAL,"5,7,12,20,38","['5', '7', '12', '20', '38']",[],0,0
932,5eb99b1def426c002c35b97c,polishMiniLotto_3892,1.0,NORMAL,"16,23,29,31,40","['16', '23', '29', '31', '40']",[],0,0
933,5eba2db7bca8da002cda44bb,polishMiniLotto_3892,1.0,NORMAL,"2,20,32,39,40","['2', '20', '32', '39', '40']",[],0,0
934,5eba2db7bca8da002cda44bb,polishMiniLotto_3892,2.0,NORMAL,"18,22,30,32,34","['18', '22', '30', '32', '34']",[],0,0
935,5eba2db7bca8da002cda44bb,polishMiniLotto_3892,3.0,NORMAL,"6,10,13,15,36","['6', '10', '13', '15', '36']",[],0,0
936,5eba2db7bca8da002cda44bb,polishMiniLotto_3892,4.0,NORMAL,"8,28,29,30,39","['8', '28', '29', '30', '39']",[],0,0
937,5eba2db7bca8da002cda44bb,polishMiniLotto_3892,5.0,NORMAL,"4,7,11,15,33","['4', '7', '11', '15', '33']","['11', '33']",2,0
938,5eba500ab1e10b002ce3cd5d,polishMiniLotto_3892,1.0,NORMAL,"33,34,36,38,42","['33', '34', '36', '38', '42']","['33', '42']",2,0
939,5eba5df4b6bb37002c86db1a,polishMiniLotto_3892,1.0,NORMAL,"6,12,16,27,42","['6', '12', '16', '27', '42']",['42'],1,0
940,5eba81480ea9c1002c754fdf,polishMiniLotto_3892,1.0,NORMAL,"6,14,22,28,42","['6', '14', '22', '28', '42']",['42'],1,0
941,5eba8567fffdd1002cd75a5e,polishMiniLotto_3892,1.0,NORMAL,"18,22,25,30,34","['18', '22', '25', '30', '34']",[],0,0
942,5eba8567fffdd1002cd75a5e,polishMiniLotto_3892,2.0,NORMAL,"7,9,13,24,33","['7', '9', '13', '24', '33']",['33'],1,0
943,5eba96dae7ab8c002c2ce3e4,polishMiniLotto_3892,1.0,NORMAL,"5,21,29,34,42","['5', '21', '29', '34', '42']","['21', '42']",2,0
944,5ebaa67e883ea0002c808204,polishMiniLotto_3892,1.0,NORMAL,"2,4,9,29,42","['2', '4', '9', '29', '42']",['42'],1,0
945,5ebaa67e883ea0002c808204,polishMiniLotto_3892,2.0,NORMAL,"4,6,11,25,32","['4', '6', '11', '25', '32']",['11'],1,0
946,5ebaafe53c9bd7002c0f9d2c,polishMiniLotto_3892,1.0,NORMAL,"17,19,25,29,38","['17', '19', '25', '29', '38']",['19'],1,0
947,5ebaafe53c9bd7002c0f9d2c,polishMiniLotto_3892,2.0,NORMAL,"14,26,31,41,42","['14', '26', '31', '41', '42']",['42'],1,0
948,5ebaafe53c9bd7002c0f9d2c,polishMiniLotto_3892,3.0,NORMAL,"6,10,15,32,39","['6', '10', '15', '32', '39']",[],0,0
949,5ebaafe53c9bd7002c0f9d2c,polishMiniLotto_3892,4.0,NORMAL,"14,15,25,26,41","['14', '15', '25', '26', '41']",[],0,0
950,5ebaafe53c9bd7002c0f9d2c,polishMiniLotto_3892,5.0,NORMAL,"8,9,25,35,39","['8', '9', '25', '35', '39']",[],0,0
951,5ebaafe53c9bd7002c0f9d2c,polishMiniLotto_3892,6.0,NORMAL,"1,6,10,16,39","['1', '6', '10', '16', '39']",[],0,0
952,5ebab0573c9bd7002c0f9e22,polishMiniLotto_3892,1.0,NORMAL,"2,19,21,23,24","['2', '19', '21', '23', '24']","['19', '21']",2,0
953,5ebab0573c9bd7002c0f9e22,polishMiniLotto_3892,2.0,NORMAL,"7,10,14,24,28","['7', '10', '14', '24', '28']",[],0,0
954,5ebab0573c9bd7002c0f9e22,polishMiniLotto_3892,3.0,NORMAL,"16,25,30,31,35","['16', '25', '30', '31', '35']",[],0,0
955,5ebab0573c9bd7002c0f9e22,polishMiniLotto_3892,4.0,NORMAL,"13,15,20,30,39","['13', '15', '20', '30', '39']",[],0,0
956,5ebab0573c9bd7002c0f9e22,polishMiniLotto_3892,5.0,NORMAL,"2,7,8,15,36","['2', '7', '8', '15', '36']",[],0,0
957,5ebab0573c9bd7002c0f9e22,polishMiniLotto_3892,6.0,NORMAL,"3,5,20,35,39","['3', '5', '20', '35', '39']",[],0,0
958,5ebc5077f8f16d002c4f7dc5,polishMiniLotto_3892,1.0,NORMAL,"18,25,27,29,34","['18', '25', '27', '29', '34']",[],0,0
959,5ebc5a4e6cef43002dbfdb5b,polishMiniLotto_3892,1.0,NORMAL,"5,10,11,15,28","['5', '10', '11', '15', '28']",['11'],1,0
960,5ebce7c12c298b002c236ff0,polishMiniLotto_3892,1.0,NORMAL,"6,14,19,29,30","['6', '14', '19', '29', '30']",['19'],1,0
961,5ebce7c12c298b002c236ff0,polishMiniLotto_3892,2.0,NORMAL,"2,4,26,34,35","['2', '4', '26', '34', '35']",[],0,0
962,5ebce7c12c298b002c236ff0,polishMiniLotto_3892,3.0,NORMAL,"11,22,23,24,30","['11', '22', '23', '24', '30']",['11'],1,0
963,5ebd1c441e885d002cec1fb7,polishMiniLotto_3892,1.0,NORMAL,"3,9,11,20,40","['3', '9', '11', '20', '40']",['11'],1,0
964,5ebd58fbcd8f43002c80b3d1,polishMiniLotto_3892,1.0,NORMAL,"10,12,13,14,19","['10', '12', '13', '14', '19']",['19'],1,0
965,5ebd62879f381d002c8d20d8,polishMiniLotto_3892,1.0,NORMAL,"3,4,6,17,26","['3', '4', '6', '17', '26']",[],0,0
966,5ebdc0bf8b0995002c2133d7,polishMiniLotto_3892,1.0,NORMAL,"6,15,17,28,37","['6', '15', '17', '28', '37']",[],0,0
967,5ebdc6f3a4ea62002c6c6378,polishMiniLotto_3892,1.0,NORMAL,"8,15,29,33,41","['8', '15', '29', '33', '41']",['33'],1,0
968,5ebe6dd815b6c2002c41e810,polishMiniLotto_3892,1.0,NORMAL,"6,10,18,22,38","['6', '10', '18', '22', '38']",[],0,0
969,5ebeb02c15b6c2002c4276ee,polishMiniLotto_3892,1.0,NORMAL,"9,10,19,26,37","['9', '10', '19', '26', '37']",['19'],1,0
970,5ebeb02c15b6c2002c4276ee,polishMiniLotto_3892,2.0,NORMAL,"13,29,30,32,40","['13', '29', '30', '32', '40']",[],0,0
971,5ebeb02c15b6c2002c4276ee,polishMiniLotto_3892,3.0,NORMAL,"2,13,17,20,38","['2', '13', '17', '20', '38']",[],0,0
972,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,1.0,NORMAL,"9,12,14,18,26","['9', '12', '14', '18', '26']",[],0,0
973,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,2.0,NORMAL,"2,3,8,17,32","['2', '3', '8', '17', '32']",[],0,0
974,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,3.0,NORMAL,"8,11,18,22,33","['8', '11', '18', '22', '33']","['11', '33']",2,0
975,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,4.0,NORMAL,"6,19,23,35,40","['6', '19', '23', '35', '40']",['19'],1,0
976,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,5.0,NORMAL,"7,11,20,30,37","['7', '11', '20', '30', '37']",['11'],1,0
977,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,6.0,NORMAL,"6,17,19,29,34","['6', '17', '19', '29', '34']",['19'],1,0
978,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,7.0,NORMAL,"3,24,34,37,39","['3', '24', '34', '37', '39']",[],0,0
979,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,8.0,NORMAL,"10,11,22,29,31","['10', '11', '22', '29', '31']",['11'],1,0
980,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,9.0,NORMAL,"4,7,23,32,37","['4', '7', '23', '32', '37']",[],0,0
981,5ebef68f67b52f002c8c95c3,polishMiniLotto_3892,10.0,NORMAL,"6,15,26,30,34","['6', '15', '26', '30', '34']",[],0,0
982,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,1.0,NORMAL,"3,13,25,37,42","['3', '13', '25', '37', '42']",['42'],1,0
983,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,2.0,NORMAL,"12,19,21,32,40","['12', '19', '21', '32', '40']","['19', '21']",2,0
984,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,3.0,NORMAL,"16,17,22,26,38","['16', '17', '22', '26', '38']",[],0,0
985,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,4.0,NORMAL,"16,24,34,35,41","['16', '24', '34', '35', '41']",[],0,0
986,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,5.0,NORMAL,"12,14,24,26,41","['12', '14', '24', '26', '41']",[],0,0
987,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,6.0,NORMAL,"5,7,11,21,28","['5', '7', '11', '21', '28']","['11', '21']",2,0
988,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,7.0,NORMAL,"3,7,17,26,30","['3', '7', '17', '26', '30']",[],0,0
989,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,8.0,NORMAL,"3,24,25,38,41","['3', '24', '25', '38', '41']",[],0,0
990,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,9.0,NORMAL,"8,9,16,24,26","['8', '9', '16', '24', '26']",[],0,0
991,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,10.0,NORMAL,"17,20,22,24,33","['17', '20', '22', '24', '33']",['33'],1,0
992,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,11.0,NORMAL,"6,7,17,24,37","['6', '7', '17', '24', '37']",[],0,0
993,5ebefd08bfee04002c2ed14b,polishMiniLotto_3892,12.0,NORMAL,"16,20,23,25,31","['16', '20', '23', '25', '31']",[],0,0
994,5ebfacbfd92794002c8b2c77,polishMiniLotto_3892,1.0,NORMAL,"10,17,30,31,36","['10', '17', '30', '31', '36']",[],0,0
995,5ebfb2c34ccad2002cae5875,polishMiniLotto_3892,1.0,NORMAL,"18,23,25,36,40","['18', '23', '25', '36', '40']",[],0,0
996,5ebfb2c34ccad2002cae5875,polishMiniLotto_3892,2.0,NORMAL,"1,16,18,23,29","['1', '16', '18', '23', '29']",[],0,0
997,5ebfb2c34ccad2002cae5875,polishMiniLotto_3892,3.0,NORMAL,"1,18,25,30,35","['1', '18', '25', '30', '35']",[],0,0
998,5ebfb2c34ccad2002cae5875,polishMiniLotto_3892,4.0,NORMAL,"16,23,30,35,36","['16', '23', '30', '35', '36']",[],0,0
999,5ebfb2c34ccad2002cae5875,polishMiniLotto_3892,5.0,NORMAL,"16,25,29,30,40","['16', '25', '29', '30', '40']",[],0,0
1000,5ebfb2c34ccad2002cae5875,polishMiniLotto_3892,6.0,NORMAL,"1,29,35,36,40","['1', '29', '35', '36', '40']",[],0,0
1001,5ebfb96914b87c002cfcb8f2,polishMiniLotto_3892,1.0,NORMAL,"4,5,18,20,26","['4', '5', '18', '20', '26']",[],0,0
1002,5ebfe77bfaa8cb002c4a62d9,polishMiniLotto_3892,1.0,NORMAL,"8,11,20,22,23","['8', '11', '20', '22', '23']",['11'],1,0
1003,5ebff92c5c862d002c0a8402,polishMiniLotto_3892,1.0,NORMAL,"6,11,14,16,24","['6', '11', '14', '16', '24']",['11'],1,0
1004,5ec01964782d60002c25f1b7,polishMiniLotto_3892,1.0,NORMAL,"2,16,21,26,42","['2', '16', '21', '26', '42']","['21', '42']",2,0
1005,5ec02687bfee04002c312a85,polishMiniLotto_3892,1.0,NORMAL,"2,8,29,31,35","['2', '8', '29', '31', '35']",[],0,0
1006,5ec034d1fac4f2002cd779c3,polishMiniLotto_3892,1.0,NORMAL,"2,9,16,26,29","['2', '9', '16', '26', '29']",[],0,0
1007,5ec049c0d92794002c8d1e5b,polishMiniLotto_3892,5.0,NORMAL,"1,8,16,25,36","['1', '8', '16', '25', '36']",[],0,0
1008,5ec069268dfd1a002c94869a,polishMiniLotto_3892,1.0,NORMAL,"8,12,17,21,27","['8', '12', '17', '21', '27']",['21'],1,0
1009,5ec1007db1374e002c82c39a,polishMiniLotto_3892,1.0,NORMAL,"2,6,10,16,17","['2', '6', '10', '16', '17']",[],0,0
1010,5ec11182113fe8002cae05c9,polishMiniLotto_3892,1.0,NORMAL,"16,17,20,26,30","['16', '17', '20', '26', '30']",[],0,0
1011,5ec116a6dc78ba002c18b81e,polishMiniLotto_3892,1.0,NORMAL,"12,15,17,21,32","['12', '15', '17', '21', '32']",['21'],1,0
1012,5ec12494fac4f2002cd88108,polishMiniLotto_3892,1.0,NORMAL,"3,15,26,28,31","['3', '15', '26', '28', '31']",[],0,0
1013,5ec127d8faa8cb002c4dbdf8,polishMiniLotto_3892,1.0,NORMAL,"5,13,16,33,37","['5', '13', '16', '33', '37']",['33'],1,0
1014,5ec14aaeb1374e002c83329a,polishMiniLotto_3892,1.0,NORMAL,"3,8,9,14,26","['3', '8', '9', '14', '26']",[],0,0
1015,5ec14aaeb1374e002c83329a,polishMiniLotto_3892,2.0,NORMAL,"13,18,21,34,37","['13', '18', '21', '34', '37']",['21'],1,0
1016,5ec14aaeb1374e002c83329a,polishMiniLotto_3892,3.0,NORMAL,"2,16,19,23,26","['2', '16', '19', '23', '26']",['19'],1,0
1017,5ec14aaeb1374e002c83329a,polishMiniLotto_3892,4.0,NORMAL,"11,16,22,26,32","['11', '16', '22', '26', '32']",['11'],1,0
1018,5ec14aaeb1374e002c83329a,polishMiniLotto_3892,5.0,NORMAL,"4,16,19,27,34","['4', '16', '19', '27', '34']",['19'],1,0
1019,5ec14aaeb1374e002c83329a,polishMiniLotto_3892,6.0,NORMAL,"5,11,13,19,41","['5', '11', '13', '19', '41']","['11', '19']",2,0
