,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list,matched_numbers,matched_numbers_count
8368,5ef7e3f298751b002dfef431,polishMiniLotto_3892,4.0,NORMAL,"14,18,21,31,35","['14', '18', '21', '31', '35']",,
8369,5ef7e3f298751b002dfef431,polishMiniLotto_3892,5.0,NORMAL,"9,15,23,27,35","['9', '15', '23', '27', '35']",,
8370,5ef7e3f298751b002dfef431,polishMiniLotto_3892,6.0,NORMAL,"10,12,16,19,21","['10', '12', '16', '19', '21']",,
8371,5ef7e3f298751b002dfef431,polishMiniLotto_3892,7.0,NORMAL,"9,19,23,25,41","['9', '19', '23', '25', '41']",,
8372,5ef7e3f298751b002dfef431,polishMiniLotto_3892,8.0,NORMAL,"6,13,19,23,37","['6', '13', '19', '23', '37']",,
8373,5ef7e3f298751b002dfef431,polishMiniLotto_3892,9.0,NORMAL,"9,12,19,23,31","['9', '12', '19', '23', '31']",,
8374,5ef7e3f298751b002dfef431,polishMiniLotto_3892,10.0,NORMAL,"4,7,11,21,34","['4', '7', '11', '21', '34']",,
8375,5ef7e3f298751b002dfef431,polishMiniLotto_3892,11.0,NORMAL,"6,7,12,19,24","['6', '7', '12', '19', '24']",,
8376,5ef7e3f298751b002dfef431,polishMiniLotto_3892,12.0,NORMAL,"3,7,20,26,37","['3', '7', '20', '26', '37']",,
8377,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,1.0,NORMAL,"13,20,22,29,30","['13', '20', '22', '29', '30']",,
8378,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,2.0,NORMAL,"2,14,17,18,29","['2', '14', '17', '18', '29']",,
8379,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,3.0,NORMAL,"1,19,21,35,37","['1', '19', '21', '35', '37']",,
8380,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,4.0,NORMAL,"5,12,18,19,36","['5', '12', '18', '19', '36']",,
8381,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,5.0,NORMAL,"1,11,12,24,32","['1', '11', '12', '24', '32']",,
8382,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,6.0,NORMAL,"4,13,27,38,39","['4', '13', '27', '38', '39']",,
8383,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,7.0,NORMAL,"12,21,26,32,36","['12', '21', '26', '32', '36']",,
8384,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,8.0,NORMAL,"5,22,30,39,40","['5', '22', '30', '39', '40']",,
8385,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,9.0,NORMAL,"2,14,19,28,36","['2', '14', '19', '28', '36']",,
8386,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,10.0,NORMAL,"4,12,20,29,30","['4', '12', '20', '29', '30']",,
8387,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,11.0,NORMAL,"6,10,14,22,23","['6', '10', '14', '22', '23']",,
8388,5ef7e4291aa8bb002cc0ed40,polishMiniLotto_3892,12.0,NORMAL,"11,21,22,24,37","['11', '21', '22', '24', '37']",,
8389,5ef7e5533ea002002cd23813,polishMiniLotto_3892,1.0,NORMAL,"7,14,20,28,29","['7', '14', '20', '28', '29']",,
8390,5ef7e5533ea002002cd23813,polishMiniLotto_3892,2.0,NORMAL,"1,6,19,22,40","['1', '6', '19', '22', '40']",,
8391,5ef7e5533ea002002cd23813,polishMiniLotto_3892,3.0,NORMAL,"8,15,20,26,30","['8', '15', '20', '26', '30']",,
8392,5ef7e5533ea002002cd23813,polishMiniLotto_3892,4.0,NORMAL,"8,14,25,26,29","['8', '14', '25', '26', '29']",,
8393,5ef7e5533ea002002cd23813,polishMiniLotto_3892,5.0,NORMAL,"7,13,17,20,28","['7', '13', '17', '20', '28']",,
8394,5ef7e5bbf5328c002de93416,polishMiniLotto_3892,1.0,NORMAL,"4,5,28,32,41","['4', '5', '28', '32', '41']",,
8395,5ef7e66a3c2bf6002c79c835,polishMiniLotto_3892,1.0,NORMAL,"6,13,17,25,42","['6', '13', '17', '25', '42']",,
8396,5ef7e66a3c2bf6002c79c835,polishMiniLotto_3892,2.0,NORMAL,"2,20,31,34,42","['2', '20', '31', '34', '42']",,
8397,5ef7e66a3c2bf6002c79c835,polishMiniLotto_3892,3.0,NORMAL,"3,6,10,40,42","['3', '6', '10', '40', '42']",,
8398,5ef7e66a3c2bf6002c79c835,polishMiniLotto_3892,4.0,NORMAL,"7,18,23,25,27","['7', '18', '23', '25', '27']",,
8399,5ef7e66a3c2bf6002c79c835,polishMiniLotto_3892,5.0,NORMAL,"9,14,18,31,40","['9', '14', '18', '31', '40']",,
8400,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,1.0,NORMAL,"4,7,8,12,17","['4', '7', '8', '12', '17']",,
8401,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,2.0,NORMAL,"4,7,8,14,19","['4', '7', '8', '14', '19']",,
8402,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,3.0,NORMAL,"4,6,8,12,19","['4', '6', '8', '12', '19']",,
8403,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,4.0,NORMAL,"1,11,21,31,41","['1', '11', '21', '31', '41']",,
8404,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,5.0,NORMAL,"2,12,22,32,42","['2', '12', '22', '32', '42']",,
8405,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,6.0,NORMAL,"14,15,19,31,37","['14', '15', '19', '31', '37']",,
8406,5ef7e6bdbaa67b002cafe144,polishMiniLotto_3892,7.0,NORMAL,"2,9,26,28,35","['2', '9', '26', '28', '35']",,
8407,5ef7e70a98953a002c5d28af,polishMiniLotto_3892,1.0,NORMAL,"14,20,36,37,41","['14', '20', '36', '37', '41']",,
8408,5ef7e70a98953a002c5d28af,polishMiniLotto_3892,2.0,NORMAL,"7,14,29,34,35","['7', '14', '29', '34', '35']",,
8409,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,1.0,NORMAL,"1,5,15,19,24","['1', '5', '15', '19', '24']",,
8410,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,2.0,NORMAL,"2,14,19,28,36","['2', '14', '19', '28', '36']",,
8411,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,3.0,NORMAL,"3,5,7,16,22","['3', '5', '7', '16', '22']",,
8412,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,4.0,NORMAL,"2,20,25,36,42","['2', '20', '25', '36', '42']",,
8413,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,5.0,NORMAL,"1,6,7,30,40","['1', '6', '7', '30', '40']",,
8414,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,6.0,NORMAL,"13,17,29,33,39","['13', '17', '29', '33', '39']",,
8415,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,7.0,NORMAL,"1,14,18,35,37","['1', '14', '18', '35', '37']",,
8416,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,8.0,NORMAL,"4,10,17,28,39","['4', '10', '17', '28', '39']",,
8417,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,9.0,NORMAL,"19,25,31,33,41","['19', '25', '31', '33', '41']",,
8418,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,10.0,NORMAL,"5,10,16,38,41","['5', '10', '16', '38', '41']",,
8419,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,11.0,NORMAL,"7,9,18,21,31","['7', '9', '18', '21', '31']",,
8420,5ef7e7253c2bf6002c79c84b,polishMiniLotto_3892,12.0,NORMAL,"2,3,18,28,33","['2', '3', '18', '28', '33']",,
8421,5ef7e72bc5d9eb002705bb5c,polishMiniLotto_3892,1.0,NORMAL,"5,18,23,33,41","['5', '18', '23', '33', '41']",,
8422,5ef7e72bc5d9eb002705bb5c,polishMiniLotto_3892,2.0,NORMAL,"8,13,19,27,35","['8', '13', '19', '27', '35']",,
8423,5ef7e737baa67b002cafe188,polishMiniLotto_3892,1.0,NORMAL,"5,7,17,27,37","['5', '7', '17', '27', '37']",,
8424,5ef7e737baa67b002cafe188,polishMiniLotto_3892,2.0,NORMAL,"5,10,15,25,35","['5', '10', '15', '25', '35']",,
8425,5ef7e737baa67b002cafe188,polishMiniLotto_3892,3.0,NORMAL,"5,10,20,30,40","['5', '10', '20', '30', '40']",,
8426,5ef7e737baa67b002cafe188,polishMiniLotto_3892,4.0,NORMAL,"4,7,11,14,16","['4', '7', '11', '14', '16']",,
8427,5ef7e737baa67b002cafe188,polishMiniLotto_3892,5.0,NORMAL,"25,28,31,33,38","['25', '28', '31', '33', '38']",,
8428,5ef7e737baa67b002cafe188,polishMiniLotto_3892,6.0,NORMAL,"15,20,21,26,32","['15', '20', '21', '26', '32']",,
8429,5ef7e737baa67b002cafe188,polishMiniLotto_3892,7.0,NORMAL,"8,15,21,27,33","['8', '15', '21', '27', '33']",,
8430,5ef7e737baa67b002cafe188,polishMiniLotto_3892,8.0,NORMAL,"14,18,20,29,36","['14', '18', '20', '29', '36']",,
8431,5ef7e737baa67b002cafe188,polishMiniLotto_3892,9.0,NORMAL,"3,8,9,14,17","['3', '8', '9', '14', '17']",,
8432,5ef7e85bff8c96002c89820b,polishMiniLotto_3892,1.0,S0600,"8,15,20,23,26,30","['8', '15', '20', '23', '26', '30']",,
8433,5ef7e85bff8c96002c89820b,polishMiniLotto_3892,2.0,S0600,"4,7,16,22,27,34","['4', '7', '16', '22', '27', '34']",,
8434,5ef7e85bff8c96002c89820b,polishMiniLotto_3892,3.0,S0600,"12,19,30,32,34,37","['12', '19', '30', '32', '34', '37']",,
8435,5ef7e85bff8c96002c89820b,polishMiniLotto_3892,4.0,S0600,"11,15,29,32,35,39","['11', '15', '29', '32', '35', '39']",,
8436,5ef7e85bff8c96002c89820b,polishMiniLotto_3892,5.0,S0600,"2,5,18,23,27,37","['2', '5', '18', '23', '27', '37']",,
8437,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,1.0,NORMAL,"13,20,28,34,39","['13', '20', '28', '34', '39']",,
8438,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,2.0,NORMAL,"4,11,13,23,27","['4', '11', '13', '23', '27']",,
8439,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,3.0,NORMAL,"4,14,17,28,34","['4', '14', '17', '28', '34']",,
8440,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,4.0,NORMAL,"13,30,31,36,41","['13', '30', '31', '36', '41']",,
8441,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,5.0,NORMAL,"10,15,22,24,37","['10', '15', '22', '24', '37']",,
8442,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,6.0,NORMAL,"9,23,27,39,42","['9', '23', '27', '39', '42']",,
8443,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,7.0,NORMAL,"5,8,11,24,38","['5', '8', '11', '24', '38']",,
8444,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,8.0,NORMAL,"6,18,35,38,40","['6', '18', '35', '38', '40']",,
8445,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,9.0,NORMAL,"2,6,15,29,36","['2', '6', '15', '29', '36']",,
8446,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,10.0,NORMAL,"9,18,19,27,38","['9', '18', '19', '27', '38']",,
8447,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,11.0,NORMAL,"10,21,26,32,39","['10', '21', '26', '32', '39']",,
8448,5ef7e94d89dd2a002c12093d,polishMiniLotto_3892,12.0,NORMAL,"15,18,25,26,31","['15', '18', '25', '26', '31']",,
8449,5ef7e9acbc5fd30028bfb90a,polishMiniLotto_3892,1.0,NORMAL,"19,26,29,34,36","['19', '26', '29', '34', '36']",,
8450,5ef7ea39b0deeb00273541ef,polishMiniLotto_3892,1.0,NORMAL,"13,15,30,32,41","['13', '15', '30', '32', '41']",,
8451,5ef7ea39bc5fd30028bfb913,polishMiniLotto_3892,1.0,NORMAL,"13,19,37,38,41","['13', '19', '37', '38', '41']",,
8452,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,1.0,NORMAL,"3,6,11,12,17","['3', '6', '11', '12', '17']",,
8453,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,2.0,NORMAL,"1,2,7,12,38","['1', '2', '7', '12', '38']",,
8454,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,3.0,NORMAL,"1,2,3,10,17","['1', '2', '3', '10', '17']",,
8455,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,4.0,NORMAL,"11,20,21,35,41","['11', '20', '21', '35', '41']",,
8456,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,5.0,NORMAL,"12,14,16,20,31","['12', '14', '16', '20', '31']",,
8457,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,6.0,NORMAL,"1,16,18,20,21","['1', '16', '18', '20', '21']",,
8458,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,7.0,NORMAL,"6,8,11,24,27","['6', '8', '11', '24', '27']",,
8459,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,8.0,NORMAL,"7,12,19,32,35","['7', '12', '19', '32', '35']",,
8460,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,9.0,NORMAL,"6,12,20,26,37","['6', '12', '20', '26', '37']",,
8461,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,10.0,NORMAL,"3,5,12,13,38","['3', '5', '12', '13', '38']",,
8462,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,11.0,NORMAL,"16,19,28,35,42","['16', '19', '28', '35', '42']",,
8463,5ef7ea84d4b758002c5a68c1,polishMiniLotto_3892,12.0,NORMAL,"11,14,34,40,41","['11', '14', '34', '40', '41']",,
8464,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,1.0,NORMAL,"2,11,23,26,34","['2', '11', '23', '26', '34']",,
8465,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,2.0,NORMAL,"7,19,26,32,41","['7', '19', '26', '32', '41']",,
8466,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,3.0,NORMAL,"18,20,26,28,33","['18', '20', '26', '28', '33']",,
8467,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,4.0,NORMAL,"1,5,10,19,33","['1', '5', '10', '19', '33']",,
8468,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,5.0,NORMAL,"6,9,15,19,26","['6', '9', '15', '19', '26']",,
8469,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,6.0,NORMAL,"10,17,29,32,37","['10', '17', '29', '32', '37']",,
8470,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,7.0,NORMAL,"18,24,26,28,38","['18', '24', '26', '28', '38']",,
8471,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,8.0,NORMAL,"4,8,16,30,39","['4', '8', '16', '30', '39']",,
8472,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,9.0,NORMAL,"3,6,18,32,42","['3', '6', '18', '32', '42']",,
8473,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,10.0,NORMAL,"6,11,17,34,38","['6', '11', '17', '34', '38']",,
8474,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,11.0,NORMAL,"12,27,30,35,39","['12', '27', '30', '35', '39']",,
8475,5ef7eb82b9cdfe002c4752a0,polishMiniLotto_3892,12.0,NORMAL,"11,18,21,38,42","['11', '18', '21', '38', '42']",,
8476,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,1.0,NORMAL,"1,7,18,37,40","['1', '7', '18', '37', '40']",,
8477,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,2.0,NORMAL,"7,21,30,39,41","['7', '21', '30', '39', '41']",,
8478,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,3.0,NORMAL,"8,15,28,34,38","['8', '15', '28', '34', '38']",,
8479,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,4.0,NORMAL,"31,34,38,40,42","['31', '34', '38', '40', '42']",,
8480,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,5.0,NORMAL,"4,18,25,33,38","['4', '18', '25', '33', '38']",,
8481,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,6.0,NORMAL,"3,15,26,33,41","['3', '15', '26', '33', '41']",,
8482,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,7.0,NORMAL,"1,13,18,22,30","['1', '13', '18', '22', '30']",,
8483,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,8.0,NORMAL,"7,15,21,23,38","['7', '15', '21', '23', '38']",,
8484,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,9.0,NORMAL,"5,7,17,27,37","['5', '7', '17', '27', '37']",,
8485,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,10.0,NORMAL,"7,18,26,29,36","['7', '18', '26', '29', '36']",,
8486,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,11.0,NORMAL,"5,15,17,28,31","['5', '15', '17', '28', '31']",,
8487,5ef7eb82b9cdfe002c4752a2,polishMiniLotto_3892,12.0,NORMAL,"3,20,23,32,42","['3', '20', '23', '32', '42']",,
8488,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,1.0,NORMAL,"11,14,18,34,41","['11', '14', '18', '34', '41']",,
8489,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,2.0,NORMAL,"7,19,28,39,41","['7', '19', '28', '39', '41']",,
8490,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,3.0,NORMAL,"5,13,21,35,40","['5', '13', '21', '35', '40']",,
8491,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,4.0,NORMAL,"16,28,30,32,42","['16', '28', '30', '32', '42']",,
8492,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,5.0,NORMAL,"5,11,20,26,33","['5', '11', '20', '26', '33']",,
8493,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,6.0,NORMAL,"5,7,22,24,42","['5', '7', '22', '24', '42']",,
8494,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,7.0,NORMAL,"1,2,7,8,33","['1', '2', '7', '8', '33']",,
8495,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,8.0,NORMAL,"3,13,19,24,37","['3', '13', '19', '24', '37']",,
8496,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,9.0,NORMAL,"6,7,12,26,32","['6', '7', '12', '26', '32']",,
8497,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,10.0,NORMAL,"7,14,21,31,35","['7', '14', '21', '31', '35']",,
8498,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,11.0,NORMAL,"11,30,37,38,42","['11', '30', '37', '38', '42']",,
8499,5ef7ec8468f302002cddabd3,polishMiniLotto_3892,12.0,NORMAL,"26,27,36,38,42","['26', '27', '36', '38', '42']",,
8500,5ef7eccb98953a002c5d2b1e,polishMiniLotto_3892,1.0,NORMAL,"6,8,12,20,29","['6', '8', '12', '20', '29']",,
8501,5ef7eccb98953a002c5d2b1e,polishMiniLotto_3892,2.0,NORMAL,"12,30,32,34,37","['12', '30', '32', '34', '37']",,
8502,5ef7eccb98953a002c5d2b1e,polishMiniLotto_3892,3.0,NORMAL,"10,36,37,38,40","['10', '36', '37', '38', '40']",,
8503,5ef7eccb98953a002c5d2b1e,polishMiniLotto_3892,4.0,NORMAL,"2,7,10,27,28","['2', '7', '10', '27', '28']",,
8504,5ef7eccb98953a002c5d2b1e,polishMiniLotto_3892,5.0,NORMAL,"4,12,16,19,26","['4', '12', '16', '19', '26']",,
8505,5ef7eccb98953a002c5d2b1e,polishMiniLotto_3892,6.0,NORMAL,"6,9,10,11,19","['6', '9', '10', '11', '19']",,
8506,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,1.0,NORMAL,"1,3,9,18,37","['1', '3', '9', '18', '37']",,
8507,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,2.0,NORMAL,"5,9,21,25,39","['5', '9', '21', '25', '39']",,
8508,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,3.0,NORMAL,"3,11,25,31,42","['3', '11', '25', '31', '42']",,
8509,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,4.0,NORMAL,"7,14,28,29,36","['7', '14', '28', '29', '36']",,
8510,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,5.0,NORMAL,"5,17,19,23,41","['5', '17', '19', '23', '41']",,
8511,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,6.0,NORMAL,"5,8,10,26,31","['5', '8', '10', '26', '31']",,
8512,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,7.0,NORMAL,"1,19,25,30,42","['1', '19', '25', '30', '42']",,
8513,5ef7ed9428be7f002ce11906,polishMiniLotto_3892,8.0,NORMAL,"3,14,27,31,41","['3', '14', '27', '31', '41']",,
8514,5ef7ee0c867202002cd3e9ef,polishMiniLotto_3892,1.0,NORMAL,"8,16,24,38,42","['8', '16', '24', '38', '42']",,
8515,5ef7ee0eeaf7fe002c77a806,polishMiniLotto_3892,2.0,NORMAL,"1,6,21,33,36","['1', '6', '21', '33', '36']",,
8516,5ef7ee0eeaf7fe002c77a806,polishMiniLotto_3892,4.0,NORMAL,"3,7,12,23,37","['3', '7', '12', '23', '37']",,
8517,5ef7ee0eeaf7fe002c77a806,polishMiniLotto_3892,11.0,NORMAL,"5,18,27,36,39","['5', '18', '27', '36', '39']",,
8518,5ef7ee74d3cf7b002c8c6b3e,polishMiniLotto_3892,1.0,S0800,"6,7,15,17,20,22,29,37","['6', '7', '15', '17', '20', '22', '29', '37']",,
8519,5ef7eeab163c15002736d9e8,polishMiniLotto_3892,1.0,NORMAL,"3,8,20,28,31","['3', '8', '20', '28', '31']",,
8520,5ef7eeb7163c15002736d9ec,polishMiniLotto_3892,1.0,NORMAL,"6,18,20,25,35","['6', '18', '20', '25', '35']",,
8521,5ef7efa098751b002dfefabf,polishMiniLotto_3892,1.0,NORMAL,"2,10,12,32,41","['2', '10', '12', '32', '41']",,
8522,5ef7efc198953a002c5d2cf9,polishMiniLotto_3892,1.0,NORMAL,"1,9,18,37,40","['1', '9', '18', '37', '40']",,
8523,5ef7efe8311e0b002cfbf7f8,polishMiniLotto_3892,1.0,NORMAL,"7,10,23,37,41","['7', '10', '23', '37', '41']",,
8524,5ef7f17d867202002cd3eb7b,polishMiniLotto_3892,1.0,NORMAL,"5,10,16,38,42","['5', '10', '16', '38', '42']",,
8525,5ef7f196c5d9eb002705bba5,polishMiniLotto_3892,1.0,NORMAL,"1,13,23,29,41","['1', '13', '23', '29', '41']",,
8526,5ef7f1aef5328c002de93cad,polishMiniLotto_3892,1.0,NORMAL,"4,20,21,29,35","['4', '20', '21', '29', '35']",,
8527,5ef7f1b6b8b7d8002df2b894,polishMiniLotto_3892,1.0,NORMAL,"2,5,10,15,40","['2', '5', '10', '15', '40']",,
8528,5ef7f1bcbc5fd30028bfb95c,polishMiniLotto_3892,1.0,NORMAL,"8,24,32,36,42","['8', '24', '32', '36', '42']",,
8529,5ef7f1f6b9cdfe002c475670,polishMiniLotto_3892,1.0,NORMAL,"7,17,21,22,37","['7', '17', '21', '22', '37']",,
8530,5ef7f270b0deeb0027354227,polishMiniLotto_3892,1.0,S0700,"7,8,14,16,17,21,28","['7', '8', '14', '16', '17', '21', '28']",,
8531,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,1.0,NORMAL,"3,9,31,37,41","['3', '9', '31', '37', '41']",,
8532,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,2.0,NORMAL,"11,21,24,33,36","['11', '21', '24', '33', '36']",,
8533,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,3.0,NORMAL,"10,14,30,39,42","['10', '14', '30', '39', '42']",,
8534,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,4.0,NORMAL,"9,16,18,19,38","['9', '16', '18', '19', '38']",,
8535,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,5.0,NORMAL,"4,17,35,38,39","['4', '17', '35', '38', '39']",,
8536,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,6.0,NORMAL,"12,14,17,19,25","['12', '14', '17', '19', '25']",,
8537,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,7.0,NORMAL,"10,12,21,40,42","['10', '12', '21', '40', '42']",,
8538,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,8.0,NORMAL,"12,35,36,37,42","['12', '35', '36', '37', '42']",,
8539,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,9.0,NORMAL,"1,2,12,20,27","['1', '2', '12', '20', '27']",,
8540,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,10.0,NORMAL,"6,7,10,20,30","['6', '7', '10', '20', '30']",,
8541,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,11.0,NORMAL,"8,27,34,35,40","['8', '27', '34', '35', '40']",,
8542,5ef7f273eaf7fe002c77aa03,polishMiniLotto_3892,12.0,NORMAL,"4,7,15,19,31","['4', '7', '15', '19', '31']",,
8543,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,1.0,NORMAL,"7,20,22,29,37","['7', '20', '22', '29', '37']",,
8544,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,2.0,NORMAL,"19,24,25,27,31","['19', '24', '25', '27', '31']",,
8545,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,3.0,NORMAL,"36,37,38,40,42","['36', '37', '38', '40', '42']",,
8546,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,4.0,NORMAL,"12,14,17,19,25","['12', '14', '17', '19', '25']",,
8547,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,5.0,NORMAL,"11,31,36,38,40","['11', '31', '36', '38', '40']",,
8548,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,6.0,NORMAL,"2,7,22,28,32","['2', '7', '22', '28', '32']",,
8549,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,7.0,NORMAL,"9,20,21,39,40","['9', '20', '21', '39', '40']",,
8550,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,8.0,NORMAL,"11,13,20,36,37","['11', '13', '20', '36', '37']",,
8551,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,9.0,NORMAL,"9,12,17,19,41","['9', '12', '17', '19', '41']",,
8552,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,10.0,NORMAL,"3,7,24,30,42","['3', '7', '24', '30', '42']",,
8553,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,11.0,NORMAL,"12,19,25,33,41","['12', '19', '25', '33', '41']",,
8554,5ef7f3f0d3cf7b002c8c6de5,polishMiniLotto_3892,12.0,NORMAL,"1,3,5,18,41","['1', '3', '5', '18', '41']",,
8555,5ef7f4343c2bf6002c79ce77,polishMiniLotto_3892,1.0,NORMAL,"5,9,11,17,24","['5', '9', '11', '17', '24']",,
8556,5ef7f45498953a002c5d2ea5,polishMiniLotto_3892,2.0,NORMAL,"1,3,6,10,22","['1', '3', '6', '10', '22']",,
8557,5ef7f45498953a002c5d2ea5,polishMiniLotto_3892,4.0,NORMAL,"4,11,21,22,33","['4', '11', '21', '22', '33']",,
8558,5ef7f45498953a002c5d2ea5,polishMiniLotto_3892,7.0,NORMAL,"19,29,35,36,39","['19', '29', '35', '36', '39']",,
